Console,Title,Release_Date,ESRB,Publisher,Developer,Genre,UPC,PriceCharting_ID,Summary,URL
nintendo-ds,Transformers: Revenge of the Fallen Decepticons,2009-06-23,Everyone 10+,Activision,none,Action & Adventure,047875836778,19320,none,https://www.pricecharting.com/game/nintendo-ds/transformers-revenge-of-the-fallen-decepticons
nintendo-ds,Transformers: Ultimate Autobots Edition,2013-11-12,Everyone 10+,Activision,none,Action & Adventure,047875767942,34546,none,https://www.pricecharting.com/game/nintendo-ds/transformers-ultimate-autobots-edition
nintendo-ds,Transformers: War for Cybertron Autobots,2010-06-22,Everyone 10+,Activision,none,Action & Adventure,047875839083,21544,none,https://www.pricecharting.com/game/nintendo-ds/transformers-war-for-cybertron-autobots
nintendo-ds,Transformers: War for Cybertron Decepticons,2010-06-22,Everyone 10+,Activision,none,Action & Adventure,047875839106,21543,none,https://www.pricecharting.com/game/nintendo-ds/transformers-war-for-cybertron-decepticons
nintendo-ds,Trash Packs,2012-10-30,Everyone,Activision,none,Action & Adventure,047875767201,33263,none,https://www.pricecharting.com/game/nintendo-ds/trash-packs
nintendo-ds,Trash Packs,2012-10-30,Everyone,Activision,none,Action & Adventure,047875767218,33263,none,https://www.pricecharting.com/game/nintendo-ds/trash-packs
nintendo-ds,Trauma Center Under the Knife,2005-10-04,Teen,Nintendo,"Atlus Co., Ltd.",Other,730865400027,4178,none,https://www.pricecharting.com/game/nintendo-ds/trauma-center-under-the-knife
nintendo-ds,Trauma Center Under the Knife 2,2008-07-01,Teen,Atlus,Vanguard Games,Simulation,730865400171,14042,none,https://www.pricecharting.com/game/nintendo-ds/trauma-center-under-the-knife-2
nintendo-ds,Travel Games For Dummies,2008-10-28,Everyone,none,none,Other,014633191721,15866,none,https://www.pricecharting.com/game/nintendo-ds/travel-games-for-dummies
nintendo-ds,Treasure Chase,2011-07-14,Everyone,Storm City Entertainment,none,Puzzle,814157010313,40350,none,https://www.pricecharting.com/game/nintendo-ds/treasure-chase
nintendo-ds,Treasure World,2009-06-30,Everyone,Aspyr,none,Action & Adventure,618870121376,19358,none,https://www.pricecharting.com/game/nintendo-ds/treasure-world
nintendo-ds,Trioncube,2007-02-01,Everyone,NAMCO/BANDAI,none,Action & Adventure,722674700184,11541,none,https://www.pricecharting.com/game/nintendo-ds/trioncube
nintendo-ds,Tron Evolution,2010-12-07,Everyone 10+,Disney,none,Action & Adventure,712725018702,30807,none,https://www.pricecharting.com/game/nintendo-ds/tron-evolution
nintendo-ds,Tropix,2008-11-10,Everyone 10+,Capcom,none,Puzzle,781735520277,21699,none,https://www.pricecharting.com/game/nintendo-ds/tropix
nintendo-ds,True Swing Golf,2006-01-23,Everyone,Nintendo,T&E soft,Golf,045496736767,4179,none,https://www.pricecharting.com/game/nintendo-ds/true-swing-golf
nintendo-ds,True Swing Golf,2006-01-23,Everyone,Nintendo,T&E soft,Golf,045496736774,4179,none,https://www.pricecharting.com/game/nintendo-ds/true-swing-golf
nintendo-ds,Tsumiki: Block Drop Mania,2011-11-23,Everyone,South Peak Interactive,none,Action & Adventure,612561900417,32347,none,https://www.pricecharting.com/game/nintendo-ds/tsumiki-block-drop-mania
nintendo-ds,Turbo: Super Stunt Squad,2013-07-16,Everyone,D3 Publisher,none,Racing,879278320413,34112,none,https://www.pricecharting.com/game/nintendo-ds/turbo-super-stunt-squad
nintendo-ds,Turn It Around,2007-08-28,Everyone,Majesco,none,Puzzle,096427014881,7482,none,https://www.pricecharting.com/game/nintendo-ds/turn-it-around
nintendo-ds,Ultimate Band,2008-11-18,Everyone,Disney,none,Other,712725005115,16029,none,https://www.pricecharting.com/game/nintendo-ds/ultimate-band
nintendo-ds,Ultimate Card Games,2011-11-08,Teen,D3 Publisher,none,Other,834815005017,7484,none,https://www.pricecharting.com/game/nintendo-ds/ultimate-card-games
nintendo-ds,Ultimate Game Room,2009-06-30,Everyone,Majesco,none,Other,096427016021,21713,none,https://www.pricecharting.com/game/nintendo-ds/ultimate-game-room
nintendo-ds,Ultimate Mortal Kombat,2007-11-12,Mature,Midway,Other Ocean Interactive,Fighting,031719191888,10501,none,https://www.pricecharting.com/game/nintendo-ds/ultimate-mortal-kombat
nintendo-ds,Ultimate Puzzle Games Sudoku Edition,2007-07-24,Everyone,none,none,Puzzle,834815005031,11775,none,https://www.pricecharting.com/game/nintendo-ds/ultimate-puzzle-games-sudoku-edition
nintendo-ds,Ultimate Spiderman,2005-09-19,Everyone 10+,Activision,none,Action & Adventure,047875810495,11227,none,https://www.pricecharting.com/game/nintendo-ds/ultimate-spiderman
nintendo-ds,Underground Pool,2007-01-01,Everyone,UFO Interactive,none,Sports,695771800210,11447,none,https://www.pricecharting.com/game/nintendo-ds/underground-pool
nintendo-ds,Underwater Attack,2008-07-15,Everyone,Tommo,none,Other,695771802054,16233,none,https://www.pricecharting.com/game/nintendo-ds/underwater-attack
nintendo-ds,Uno & SkipBo & Free Fall,2006-11-01,Everyone,Destination Software,none,Other,802068100995,11733,none,https://www.pricecharting.com/game/nintendo-ds/uno-&-skipbo-&-free-fall
nintendo-ds,Uno 52,2006-10-03,Everyone,Atari,none,Other,802068100988,11732,none,https://www.pricecharting.com/game/nintendo-ds/uno-52
nintendo-ds,Unsolved Crimes,2008-09-30,Teen,D3 Publisher,none,Action & Adventure,744788029272,14986,none,https://www.pricecharting.com/game/nintendo-ds/unsolved-crimes
nintendo-ds,USA Today Crosswords,2008-07-14,Teen,Destineer,none,Other,828068211899,13208,none,https://www.pricecharting.com/game/nintendo-ds/usa-today-crosswords
nintendo-ds,USA Today Puzzle Craze,2009-02-24,Everyone,none,none,Puzzle,828068212599,16286,none,https://www.pricecharting.com/game/nintendo-ds/usa-today-puzzle-craze
nintendo-ds,Valkyrie Profile: Covenant of the Plume,2009-03-16,Teen,Square Enix,none,RPG,662248908274,16457,none,https://www.pricecharting.com/game/nintendo-ds/valkyrie-profile-covenant-of-the-plume
nintendo-ds,Vampire Legends: Power Of Three,2010-06-29,Everyone,THQ,none,Action & Adventure,785138363981,30961,none,https://www.pricecharting.com/game/nintendo-ds/vampire-legends-power-of-three
nintendo-ds,Vampire Moon: The Mystery of the Hidden Sun,2010-10-12,Everyone,City Interactive,none,Puzzle,897749002781,22136,none,https://www.pricecharting.com/game/nintendo-ds/vampire-moon-the-mystery-of-the-hidden-sun
nintendo-ds,Vegas Casino High 5,2007-07-03,Everyone,none,none,Other,828068211455,11754,none,https://www.pricecharting.com/game/nintendo-ds/vegas-casino-high-5
nintendo-ds,Veggy World,2011-09-07,Everyone,Maximum Games,none,Action & Adventure,814290010768,31707,none,https://www.pricecharting.com/game/nintendo-ds/veggy-world
nintendo-ds,Victorious: Hollywood Arts Debut,2011-11-15,Everyone,D3 Publisher,none,Action & Adventure,879278320253,32319,none,https://www.pricecharting.com/game/nintendo-ds/victorious-hollywood-arts-debut
nintendo-ds,Victorious: Taking The Lead,2012-11-13,Everyone 10+,D3 Publisher,none,Action & Adventure,879278320390,33354,none,https://www.pricecharting.com/game/nintendo-ds/victorious-taking-the-lead
nintendo-ds,Viewtiful Joe Double Trouble,2005-11-08,Teen,Capcom,Clover Studio,Action & Adventure,013388320028,4180,none,https://www.pricecharting.com/game/nintendo-ds/viewtiful-joe-double-trouble
nintendo-ds,Virtual Villagers: A New Home,2010-04-27,Everyone,Conspiracy,none,Simulation,815315001891,31136,none,https://www.pricecharting.com/game/nintendo-ds/virtual-villagers-a-new-home
nintendo-ds,Viva Pinata Pocket Paradise,2008-09-08,Everyone,Play THQ,Rare,Strategy,785138361819,14913,none,https://www.pricecharting.com/game/nintendo-ds/viva-pinata-pocket-paradise
nintendo-ds,Wacky Races Crash and Dash,2008-06-17,Everyone,Square Enix,none,Racing,788687400558,13925,none,https://www.pricecharting.com/game/nintendo-ds/wacky-races-crash-and-dash
nintendo-ds,Wall-E,2008-06-24,Everyone,THQ,none,Action & Adventure,785138361567,13999,none,https://www.pricecharting.com/game/nintendo-ds/wall-e
nintendo-ds,Wappy Dog with Toy,2011-11-08,Everyone,Activision,none,Simulation,047875765504,32134,none,https://www.pricecharting.com/game/nintendo-ds/wappy-dog-with-toy
nintendo-ds,Warhammer 40000 Squad Command,2007-12-17,Teen,THQ,none,Strategy,785138361390,10916,none,https://www.pricecharting.com/game/nintendo-ds/warhammer-40000-squad-command
nintendo-ds,Wario Master of Disguise,2007-03-05,Everyone 10+,Nintendo,Suzak,Platformer,045496738464,4181,none,https://www.pricecharting.com/game/nintendo-ds/wario-master-of-disguise
nintendo-ds,Wario Ware D.I.Y.,2010-03-28,Everyone,Nintendo,"Nintendo SPD, Intelligent Systems",Other,045496740818,21141,none,https://www.pricecharting.com/game/nintendo-ds/wario-ware-diy
nintendo-ds,Wario Ware D.I.Y.,2010-03-28,Everyone,Nintendo,"Nintendo SPD, Intelligent Systems",Other,045496740801,21141,none,https://www.pricecharting.com/game/nintendo-ds/wario-ware-diy
nintendo-ds,Wario Ware Touched,2005-02-14,Everyone,Nintendo,"Nintendo R&D1, Intelligent Systems",Mini Games,045496735197,4182,none,https://www.pricecharting.com/game/nintendo-ds/wario-ware-touched
nintendo-ds,Wario Ware Touched,2005-02-14,Everyone,Nintendo,"Nintendo R&D1, Intelligent Systems",Mini Games,045496735180,4182,none,https://www.pricecharting.com/game/nintendo-ds/wario-ware-touched
nintendo-ds,Wedding Dash,2009-11-13,Everyone,Zoo Games,none,Action & Adventure,744788029821,19971,none,https://www.pricecharting.com/game/nintendo-ds/wedding-dash
nintendo-ds,Wedding Dash,2009-11-13,Everyone,Zoo Games,none,Action & Adventure,802068102586,19971,none,https://www.pricecharting.com/game/nintendo-ds/wedding-dash
nintendo-ds,Western Riding Academy,2010-06-23,Everyone,Destineer,none,Action & Adventure,828068213190,30964,none,https://www.pricecharting.com/game/nintendo-ds/western-riding-academy
nintendo-ds,Whac-A-Mole,2005-09-21,Everyone,Activision,none,Action & Adventure,047875751019,11201,none,https://www.pricecharting.com/game/nintendo-ds/whac-a-mole
nintendo-ds,What's Cooking with Jamie Oliver,2008-10-21,Everyone,none,none,Other,742725277120,15793,none,https://www.pricecharting.com/game/nintendo-ds/what's-cooking-with-jamie-oliver
nintendo-ds,Wheel of Fortune,2010-11-02,Everyone,none,none,Other,785138364131,30645,none,https://www.pricecharting.com/game/nintendo-ds/wheel-of-fortune
nintendo-ds,Where's Waldo? The Fantastic Journey,2009-09-22,Everyone,Ubisoft,none,Action & Adventure,008888165668,19651,none,https://www.pricecharting.com/game/nintendo-ds/where's-waldo-the-fantastic-journey
nintendo-ds,Where the Wild Things Are,2009-10-13,Everyone,Warner Bros,none,Action & Adventure,883929095339,19739,none,https://www.pricecharting.com/game/nintendo-ds/where-the-wild-things-are
nintendo-ds,Who Wants To Be A Millionaire,2010-10-05,Everyone,Ubisoft,none,Other,008888166177,30965,none,https://www.pricecharting.com/game/nintendo-ds/who-wants-to-be-a-millionaire
nintendo-ds,Wiffle Ball,2007-03-12,Everyone,Destination Software,none,Sports,802068100940,11731,none,https://www.pricecharting.com/game/nintendo-ds/wiffle-ball
nintendo-ds,Windy x Windam,2010-05-27,Teen,Graffiti Entertainment,none,Fighting,891563001517,21193,none,https://www.pricecharting.com/game/nintendo-ds/windy-x-windam
nintendo-ds,Windy x Windam,2010-05-27,Teen,Graffiti Entertainment,none,Fighting,891563001616,21193,none,https://www.pricecharting.com/game/nintendo-ds/windy-x-windam
nintendo-ds,Winning Eleven Pro Evolution Soccer 2007,2007-02-06,Everyone,Konami,none,Soccer,083717241188,11256,none,https://www.pricecharting.com/game/nintendo-ds/winning-eleven-pro-evolution-soccer-2007
nintendo-ds,Winter's Tail,2009-11-24,Everyone,Crave,none,Action & Adventure,650008500530,31137,none,https://www.pricecharting.com/game/nintendo-ds/winter's-tail
nintendo-ds,Winter Sports 2 The Next Challenge,2008-11-18,Everyone,Conspiracy,none,Sports,815315001655,16058,none,https://www.pricecharting.com/game/nintendo-ds/winter-sports-2-the-next-challenge
nintendo-ds,Winx Club: Magical Fairy Party,2012-10-30,Everyone,D3 Publisher,none,Action & Adventure,879278320383,33265,none,https://www.pricecharting.com/game/nintendo-ds/winx-club-magical-fairy-party
nintendo-ds,Winx Club: Magical Fairy Party,2012-10-30,Everyone,D3 Publisher,none,Action & Adventure,879278003385,33265,none,https://www.pricecharting.com/game/nintendo-ds/winx-club-magical-fairy-party
nintendo-ds,Winx Club Mission Enchantix,2008-11-25,Everyone,none,none,Action & Adventure,083717241263,13207,none,https://www.pricecharting.com/game/nintendo-ds/winx-club-mission-enchantix
nintendo-ds,Winx Club Quest for the Codex,2006-11-13,Everyone,Konami,none,Action & Adventure,083717241164,11254,none,https://www.pricecharting.com/game/nintendo-ds/winx-club-quest-for-the-codex
nintendo-ds,Winx Club: Saving Alfea,2014-11-11,Everyone,Little Orbit,none,Action & Adventure,815403010446,35318,none,https://www.pricecharting.com/game/nintendo-ds/winx-club-saving-alfea
nintendo-ds,Wipeout 2,2011-10-11,Everyone,Activision,none,Party,047875765740,31926,none,https://www.pricecharting.com/game/nintendo-ds/wipeout-2
nintendo-ds,Wipeout: The Game,2010-06-22,Everyone,Activision,none,Action & Adventure,047875761773,32732,none,https://www.pricecharting.com/game/nintendo-ds/wipeout-the-game
nintendo-ds,WireWay,2009-11-03,Everyone,Konami,none,Puzzle,083717241591,21550,none,https://www.pricecharting.com/game/nintendo-ds/wireway
nintendo-ds,Witch's Wish,2010-05-26,Everyone,Natsume,none,Action & Adventure,719593100263,21361,none,https://www.pricecharting.com/game/nintendo-ds/witch's-wish
nintendo-ds,Witches & Vampires,2010-11-02,Everyone 10+,none,none,Action & Adventure,815315002058,30643,none,https://www.pricecharting.com/game/nintendo-ds/witches-&-vampires
nintendo-ds,Wizards of Waverly Place,2009-08-25,Everyone,Disney,none,Action & Adventure,712725004521,19519,none,https://www.pricecharting.com/game/nintendo-ds/wizards-of-waverly-place
nintendo-ds,Wizards of Waverly Place: Spellbound,2010-11-16,Everyone,Disney,none,Action & Adventure,712725019662,30731,none,https://www.pricecharting.com/game/nintendo-ds/wizards-of-waverly-place-spellbound
nintendo-ds,Wonder World Amusement Park,2009-01-23,Everyone,Majesco,none,Action & Adventure,096427015574,16232,none,https://www.pricecharting.com/game/nintendo-ds/wonder-world-amusement-park
nintendo-ds,Word Up,2011-05-03,Everyone,Storm City Entertainment,Visual Impact,Puzzle,814157010320,715579,none,https://www.pricecharting.com/game/nintendo-ds/word-up
nintendo-ds,Wordfish,2008-12-02,Everyone,Ubisoft,none,Puzzle,008888164982,16118,none,https://www.pricecharting.com/game/nintendo-ds/wordfish
nintendo-ds,WordJong,2007-11-16,Everyone,Destineer,none,Other,828068211547,10853,none,https://www.pricecharting.com/game/nintendo-ds/wordjong
nintendo-ds,Wordmaster,2008-08-12,Everyone,Zoo Games,none,Puzzle,802068101923,14450,none,https://www.pricecharting.com/game/nintendo-ds/wordmaster
nintendo-ds,World Championship Games: A Track & Field Event,2009-03-16,Everyone,American Game Factory,none,Sports,855433001960,16410,none,https://www.pricecharting.com/game/nintendo-ds/world-championship-games-a-track-&-field-event
nintendo-ds,World Championship Poker,2005-04-01,Everyone,Crave,none,Other,650008099010,10174,none,https://www.pricecharting.com/game/nintendo-ds/world-championship-poker
nintendo-ds,World Championship Spelling,2006-01-01,Everyone,505 Games,505 Games,Puzzle,812872011332,42403,"Get ready to start mixing it up with World Championship Spelling, a brilliantly addictive new puzzling phenomenon!
Test your spelling skills and master thousands of words, then challenge your friends to a multi-player game. Try keeping the pace as the frantic challenges increase in speed and complexity. 
Easy to learn, but difficult to master. World Championship Spelling is the ultimate pick up and play puzzler!",https://www.pricecharting.com/game/nintendo-ds/world-championship-spelling
nintendo-ds,World Cup Of Pool,2010-02-12,Everyone,Aksys,none,Sports,893610001273,20420,none,https://www.pricecharting.com/game/nintendo-ds/world-cup-of-pool
nintendo-ds,World Ends With You,2008-04-21,Teen,Square Enix,"Square Enix, Jupiter",RPG,662248908014,13216,none,https://www.pricecharting.com/game/nintendo-ds/world-ends-with-you
