Console,Title,Release_Date,ESRB,Publisher,Developer,Genre,UPC,PC_ID,Summary,URL,Console_ID,Publisher_ID,Developer_ID,Genre_ID
gameboy-advance,Star Wars Episode III Revenge of the Sith,2005-05-01,Everyone,Ubisoft,Ubisoft,Action & Adventure,008888142393,2584,"Based on the third episode of the Star Wars trilogy, Star Wars Episode III: Revenge of the Sith promises an authentic Jedi experience. The third-person action game follows Anakin Skywalker and Obi-Wan Kenobi as they fight enemies, learn new skills, and pull off combo moves. In multiplayer duels, you can fight against Darth Vader and other challenging enemies.",https://www.pricecharting.com/game/gameboy-advance/star-wars-episode-iii-revenge-of-the-sith,2,362,579,2
gameboy-advance,Star Wars Flight of Falcon,2003-11-18,Everyone,LucasArts,Pocket Studios,Action & Adventure,785138321394,2581,"In Star Wars: Flight of the Falcon, you get the chance to jump into the cockpit of one of the most popular ships in the Star Wars universe. As the pilot of the Millennium Falcon, as well as other spacecraft, you can relive the battles of Yavin and Endor as TIE fighters and bombers attempt to take you out. On the planet's surface and in outer space, you'll engage enemies through 14 intense missions filled with upgradable weapons and shields.",https://www.pricecharting.com/game/gameboy-advance/star-wars-flight-of-falcon,2,191,408,2
gameboy-advance,Star Wars The New Droid Army,2002-11-01,Everyone,THQ,Unkown,Action & Adventure,785138321233,2582,Unkown,https://www.pricecharting.com/game/gameboy-advance/star-wars-the-new-droid-army,2,327,586,2
gameboy-advance,Star Wars Trilogy Apprentice Of The Force,2004-09-21,Everyone,LucasArts,Unkown,Action & Adventure,008888142089,2585,Unkown,https://www.pricecharting.com/game/gameboy-advance/star-wars-trilogy-apprentice-of-the-force,2,191,586,2
gameboy-advance,Star X,2002-04-17,Everyone,BAM,Unkown,Shoot'em Up,682384320112,2586,Unkown,https://www.pricecharting.com/game/gameboy-advance/star-x,2,40,586,29
gameboy-advance,Starsky and Hutch,2003-09-12,Everyone,Unkown,Unkown,Action & Adventure,682384320273,11435,Unkown,https://www.pricecharting.com/game/gameboy-advance/starsky-and-hutch,2,368,586,2
gameboy-advance,Strawberry Shortcake Summertime Adventure,2005-11-01,Everyone,Majesco,Unkown,Action & Adventure,096427013730,2587,Unkown,https://www.pricecharting.com/game/gameboy-advance/strawberry-shortcake-summertime-adventure,2,194,586,2
gameboy-advance,Strawberry Shortcake Sweet Dreams,2006-09-25,Everyone,Majesco,Unkown,Action & Adventure,096427014782,9863,Unkown,https://www.pricecharting.com/game/gameboy-advance/strawberry-shortcake-sweet-dreams,2,194,586,2
gameboy-advance,Street Fighter Alpha 3,2002-12-01,Teen,Capcom,Crawfish Entertainment,Fighting,013388280063,2589,Unkown,https://www.pricecharting.com/game/gameboy-advance/street-fighter-alpha-3,2,68,126,14
gameboy-advance,Street Jam Basketball,2004-04-25,Everyone,Destination Software,Unkown,Basketball,802068100216,2590,Unkown,https://www.pricecharting.com/game/gameboy-advance/street-jam-basketball,2,89,586,5
gameboy-advance,Street Racing Syndicate,2005-10-04,Teen,Namco,Unkown,Racing,722674500227,11532,Unkown,https://www.pricecharting.com/game/gameboy-advance/street-racing-syndicate,2,232,586,28
gameboy-advance,Strike Force Hydra,2003-01-01,Everyone,Unkown,Unkown,Action & Adventure,893384000168,11822,Unkown,https://www.pricecharting.com/game/gameboy-advance/strike-force-hydra,2,368,586,2
gameboy-advance,Stuart Little 2,2002-07-12,Everyone,Activision,Unkown,Action & Adventure,047875803794,2591,Unkown,https://www.pricecharting.com/game/gameboy-advance/stuart-little-2,2,19,586,2
gameboy-advance,Stuntman,2003-06-24,Everyone,Atari,Unkown,Action & Adventure,742725248458,2592,Unkown,https://www.pricecharting.com/game/gameboy-advance/stuntman,2,36,586,2
gameboy-advance,Sudoku Fever,2006-02-09,Everyone,Global Star,Unkown,Puzzle,710425259418,2593,Unkown,https://www.pricecharting.com/game/gameboy-advance/sudoku-fever,2,130,586,26
gameboy-advance,Suite Life of Zack and Cody Tipton Caper,2006-10-19,Everyone,Disney,Unkown,Action & Adventure,712725002893,10471,Unkown,https://www.pricecharting.com/game/gameboy-advance/suite-life-of-zack-and-cody-tipton-caper,2,91,586,2
gameboy-advance,Sum of All Fears,2002-11-19,Teen,Game Boy Advance,Unkown,Action & Adventure,008888140276,10969,Unkown,https://www.pricecharting.com/game/gameboy-advance/sum-of-all-fears,2,123,586,2
gameboy-advance,Summon Night Swordcraft Story,2006-07-26,Everyone 10+,Atlus,Unkown,RPG,730865850181,11552,Unkown,https://www.pricecharting.com/game/gameboy-advance/summon-night-swordcraft-story,2,39,586,27
gameboy-advance,Summon Night Swordcraft Story 2,2006-10-17,Teen,Atlus,Unkown,RPG,730865850235,7458,Unkown,https://www.pricecharting.com/game/gameboy-advance/summon-night-swordcraft-story-2,2,39,586,27
gameboy-advance,Super Army War,2005-02-22,Teen,Atlus,Unkown,Action & Adventure,730865850143,2594,Unkown,https://www.pricecharting.com/game/gameboy-advance/super-army-war,2,39,586,2
gameboy-advance,Super Bubble Pop,2003-01-03,Everyone,Jaleco,Unkown,Puzzle,032264265017,2595,Unkown,https://www.pricecharting.com/game/gameboy-advance/super-bubble-pop,2,170,586,26
gameboy-advance,Super Bust-A-Move,2001-11-27,Everyone,Ubisoft,Unkown,Puzzle,008888140139,2596,Unkown,https://www.pricecharting.com/game/gameboy-advance/super-bust-a-move,2,362,586,26
gameboy-advance,Super Collapse II,2004-03-05,Everyone,Majesco,Unkown,Puzzle,096427013266,9885,Unkown,https://www.pricecharting.com/game/gameboy-advance/super-collapse-ii,2,194,586,26
gameboy-advance,Super Dodge Ball Advance,2001-06-10,Everyone,Atlus,Unkown,Sports,730865850013,2597,Unkown,https://www.pricecharting.com/game/gameboy-advance/super-dodge-ball-advance,2,39,586,32
gameboy-advance,Super Dropzone,2004-10-01,Everyone,Crave,Unkown,Action & Adventure,893384000106,11819,Unkown,https://www.pricecharting.com/game/gameboy-advance/super-dropzone,2,74,586,2
gameboy-advance,Super Duper Sumos,2003-10-26,Everyone,Midway,Unkown,Action & Adventure,031719191222,11141,Unkown,https://www.pricecharting.com/game/gameboy-advance/super-duper-sumos,2,215,586,2
gameboy-advance,Super Ghouls 'N Ghosts,2002-09-23,Everyone,Capcom,Unkown,Action & Adventure,013388280100,2598,Unkown,https://www.pricecharting.com/game/gameboy-advance/super-ghouls-'n-ghosts,2,68,586,2
gameboy-advance,Super Hornet FA-18F,2004-11-16,Everyone,Majesco,Unkown,Action & Adventure,096427013709,2599,Unkown,https://www.pricecharting.com/game/gameboy-advance/super-hornet-fa-18f,2,194,586,2
gameboy-advance,Super Mario Advance,2001-06-10,Everyone,Nintendo,Nintendo,Platformer,045496731397,2600,"Mario's Game Boy Advance debut gives gamers two games in one: an enhanced version of Super Mario Bros. 2 and an action-packed four-player version of the original Mario Bros. arcade game. First released for the original NES in 1988, Super Mario Bros. 2 makes its debut on the Game Boy Advance with new enemies, improved graphics, and tougher challenges. Mario, Luigi, Peach, and Toad adventure through seven fantasy worlds on a quest to save the day, though they have little more than vegetables for defense. New challenges include collecting red coins and finding Yoshi's hidden eggs.",https://www.pricecharting.com/game/gameboy-advance/super-mario-advance,2,241,358,25
gameboy-advance,Super Mario Advance 2,2002-02-09,Everyone,Nintendo,Nintendo,Platformer,045496731540,2601,"Mario hasn't even had a chance to savor his victory in the original Super Mario Advance, and already he's back for more in Super Mario World: Super Mario Advance 2. This game is a re-creation of the Super NES classic Super Mario World, featuring every last secret exit and all 74 levels of platform-jumping action. Once again, Princess Peach has been kidnapped by the ever-diabolical Bowser, and Mario and Luigi set out on a massive adventure to rescue her. As either Mario or Luigi, you'll solve puzzles, shoot fireballs, fly, and discover the hidden secrets in Dinosaur Island.",https://www.pricecharting.com/game/gameboy-advance/super-mario-advance-2,2,241,358,25
gameboy-advance,Super Mario Advance 3 Yoshi's Island,2002-09-01,Everyone,"Nintendo Co., Ltd.",Nintendo,Platformer,045496731861,2710,"When Baby Mario falls from the sky, the big-hearted Yoshis vow to reunite him with his twin brother on the far side of the island. It won't be easy, but you must help them take on a meddling Magikoopa and his entire cast of underhanded underlings. Your journey spans the island's jungles, caves, and snowcapped peaks--each area filled with hidden rooms, secret passages, charming minigames, demented bosses, and all-new pals. Sure, Yoshi looks cute, but he packs some pretty amazing firepower--he can throw eggs, hover, stomp, pound the ground, slurp up enemies, and morph into a toy submarine.",https://www.pricecharting.com/game/gameboy-advance/super-mario-advance-3-yoshi's-island,2,242,358,25
gameboy-advance,Super Mario Advance 4 Series 1 E-Reader,2002-01-01,Unkown,Nintendo,Unkown,Other,045496733537,35844,Unkown,https://www.pricecharting.com/game/gameboy-advance/super-mario-advance-4-series-1-e-reader,2,241,586,22
gameboy-advance,Super Mario Advance 4 Series 2 E-Reader,2002-01-01,Unkown,Majesco,Unkown,Other,045496733650,35845,Unkown,https://www.pricecharting.com/game/gameboy-advance/super-mario-advance-4-series-2-e-reader,2,194,586,22
gameboy-advance,Super Mario Advance 4: Super Mario Bros. 3,2003-10-21,Everyone,Nintendo,Nintendo,Platformer,045496733384,2602,"A combination of exciting platforming action, wild power-ups, and charming Mario style has made Super Mario Bros. 3 a classic. With Super Mario Advance 4: Super Mario Bros. 3, you have your chance to partake in the special adventure anywhere you go on your Game Boy Advance. Your mission is to rescue the Mushroom Kingdom monarchs who have been transformed into animals by Bowser and his mischievous offspring, and in the process save the princess kidnapped by Bowser. Traverse eight huge worlds and encounter fun minigames and frantic boss battles as you explore the first Mario game to use an overworld map.",https://www.pricecharting.com/game/gameboy-advance/super-mario-advance-4-super-mario-bros-3,2,241,358,25
gameboy-advance,Super Monkey Ball Jr.,2002-11-19,Everyone,THQ,Amusement Vision,Puzzle,785138321257,2604,"Hey party animal! It's time to get your ball rolling!
- Play as AiAi, MeeMee, GonGon, or Baby!
- Over 60 floors filled with steps, bumps, moving platforms, and more!
- Includes 4 of your favorite party games--Monkey Fight, Monkey Duel, Monkey Golf, and Monkey Bowling.
- Multi-player madness supports up to 4 players.",https://www.pricecharting.com/game/gameboy-advance/super-monkey-ball-jr,2,327,40,26
gameboy-advance,Super Puzzle Fighter 2,2003-03-31,Everyone,Capcom,Atomic Planet Entertainment,Puzzle,013388280124,2605,Unkown,https://www.pricecharting.com/game/gameboy-advance/super-puzzle-fighter-2,2,68,65,26
gameboy-advance,Super Robot Taisen Original Generation,2006-08-08,Teen,Atlus,Banpresto,Strategy,730865850167,11551,Unkown,https://www.pricecharting.com/game/gameboy-advance/super-robot-taisen-original-generation,2,39,73,33
gameboy-advance,Super Robot Taisen Original Generation 2,2006-11-14,Teen,Atlus,Banpresto,Strategy,730865850204,11553,Unkown,https://www.pricecharting.com/game/gameboy-advance/super-robot-taisen-original-generation-2,2,39,73,33
gameboy-advance,Super Street Fighter II,2001-11-01,Everyone,Capcom,Unkown,Fighting,013388280018,2606,Unkown,https://www.pricecharting.com/game/gameboy-advance/super-street-fighter-ii,2,68,586,14
gameboy-advance,Superman Countdown to Apokolips,2003-03-26,Everyone,Atari,Unkown,Action & Adventure,742725235793,11569,Unkown,https://www.pricecharting.com/game/gameboy-advance/superman-countdown-to-apokolips,2,36,586,2
gameboy-advance,Superman Returns,2006-11-01,Everyone,Activision,Unkown,Action & Adventure,014633152227,2608,Unkown,https://www.pricecharting.com/game/gameboy-advance/superman-returns,2,19,586,2
gameboy-advance,Surf's Up,2007-05-30,Everyone,Ubisoft,Unkown,Action & Adventure,008888143550,9904,Unkown,https://www.pricecharting.com/game/gameboy-advance/surf's-up,2,362,586,2
gameboy-advance,Sword of Mana,2003-12-01,Everyone,Nintendo,Unkown,RPG,045496733483,2610,Unkown,https://www.pricecharting.com/game/gameboy-advance/sword-of-mana,2,241,586,27
gameboy-advance,Tactics Ogre: The Knight of Lodis,2002-05-01,Everyone,Atlus,Unkown,RPG,730865850020,2611,Unkown,https://www.pricecharting.com/game/gameboy-advance/tactics-ogre-the-knight-of-lodis,2,39,586,27
gameboy-advance,Tak 2 The Staff of Dreams,2004-10-11,Everyone,THQ,Unkown,Action & Adventure,785138321646,2612,Unkown,https://www.pricecharting.com/game/gameboy-advance/tak-2-the-staff-of-dreams,2,327,586,2
gameboy-advance,Tak and the Power of JuJu,2003-10-15,Everyone,Unkown,Unkown,Action & Adventure,785138321462,2613,Unkown,https://www.pricecharting.com/game/gameboy-advance/tak-and-the-power-of-juju,2,368,586,2
gameboy-advance,Tak Great Juju Challenge,2005-09-19,Everyone,THQ,Unkown,Action & Adventure,785138321837,2614,Unkown,https://www.pricecharting.com/game/gameboy-advance/tak-great-juju-challenge,2,327,586,2
gameboy-advance,Tales of Phantasia,2006-03-06,Everyone 10+,Nintendo,Namco Ltd.,RPG,045496736910,2615,Unkown,https://www.pricecharting.com/game/gameboy-advance/tales-of-phantasia,2,241,347,27
gameboy-advance,Tang Tang,2001-08-28,Everyone,"Take-Two Interactive Software, Inc",GameVision Studios,Action & Adventure,710425310928,2616,Unkown,https://www.pricecharting.com/game/gameboy-advance/tang-tang,2,335,193,2
gameboy-advance,Tarzan Return to the Jungle,2002-09-14,Everyone,Activision,Unkown,Action & Adventure,047875803893,2617,Unkown,https://www.pricecharting.com/game/gameboy-advance/tarzan-return-to-the-jungle,2,19,586,2
gameboy-advance,Teen Titans,2005-10-16,Everyone 10+,Unkown,Unkown,Action & Adventure,096427014454,2618,Unkown,https://www.pricecharting.com/game/gameboy-advance/teen-titans,2,368,586,2
gameboy-advance,Teen Titans 2,2006-10-23,Everyone 10+,Majesco,Unkown,Action & Adventure,096427014812,11350,Unkown,https://www.pricecharting.com/game/gameboy-advance/teen-titans-2,2,194,586,2
gameboy-advance,Teenage Mutant Ninja Turtles,2003-10-21,Everyone,Konami,Konami,Action & Adventure,083717500414,2619,Unkown,https://www.pricecharting.com/game/gameboy-advance/teenage-mutant-ninja-turtles,2,178,283,2
gameboy-advance,Teenage Mutant Ninja Turtles 2 Battle Nexus,2004-10-19,Everyone,Konami,Konami,Action & Adventure,083717500599,2620,Unkown,https://www.pricecharting.com/game/gameboy-advance/teenage-mutant-ninja-turtles-2-battle-nexus,2,178,283,2
gameboy-advance,Teenage Mutant Ninja Turtles Double Pack,2006-06-06,Everyone,Unkown,Unkown,Action & Adventure,083717500773,10407,Unkown,https://www.pricecharting.com/game/gameboy-advance/teenage-mutant-ninja-turtles-double-pack,2,368,586,2
gameboy-advance,Tekken Advance,2002-01-28,Teen,Unkown,Unkown,Fighting,722674021142,2622,Unkown,https://www.pricecharting.com/game/gameboy-advance/tekken-advance,2,368,586,14
gameboy-advance,Ten Pin Alley 2,2004-04-26,Everyone,XS,Unkown,Sports,780332056417,11635,Unkown,https://www.pricecharting.com/game/gameboy-advance/ten-pin-alley-2,2,392,586,32
gameboy-advance,Tennis e-Reader,2002-09-16,Everyone,NIntendo,Nintendo,Sports,045496732066,71943,Unkown,https://www.pricecharting.com/game/gameboy-advance/tennis-e-reader,2,230,358,32
gameboy-advance,Terminator 3 Rise of the Machines,2003-11-18,Teen,Atari,Unkown,Action & Adventure,742725248441,2623,Unkown,https://www.pricecharting.com/game/gameboy-advance/terminator-3-rise-of-the-machines,2,36,586,2
gameboy-advance,Tetris Worlds,2001-09-05,Everyone,Unkown,Unkown,Puzzle,785138320762,2624,Tetris is back! Tetris World takes everything you love about tetris and spices it up with 3-D graphics and six variations of gameplay,https://www.pricecharting.com/game/gameboy-advance/tetris-worlds,2,368,586,26
gameboy-advance,Texas Hold 'em Poker / Golden Nugget Casino,2005-03-31,Everyone,Majesco,Unkown,Sports,096427014362,22032,Unkown,https://www.pricecharting.com/game/gameboy-advance/texas-hold-'em-poker-golden-nugget-casino,2,194,586,32
gameboy-advance,Texas Hold Em Poker,2004-11-01,Everyone,Majesco,Unkown,Casino,096427013716,2625,Unkown,https://www.pricecharting.com/game/gameboy-advance/texas-hold-em-poker,2,194,586,8
gameboy-advance,That's So Raven,2004-10-12,Everyone,Disney,Unkown,Action & Adventure,712725001575,9968,Unkown,https://www.pricecharting.com/game/gameboy-advance/that's-so-raven,2,91,586,2
gameboy-advance,That's So Raven 2 Supernatural Style,2005-08-21,Everyone,Disney,Unkown,Action & Adventure,712725002237,10472,Unkown,https://www.pricecharting.com/game/gameboy-advance/that's-so-raven-2-supernatural-style,2,91,586,2
gameboy-advance,The Bible Game,2005-10-30,Everyone,Unkown,Unkown,Other,650008899085,2628,Unkown,https://www.pricecharting.com/game/gameboy-advance/the-bible-game,2,368,586,22
gameboy-advance,The Cat in the Hat,2003-11-05,Everyone,Vivendi Universal,Digital Eclipse,Action & Adventure,020626720359,2629,"Go beyond the zany fun of the movie with an unbelievable adventure starring you as The Cat in the Hat. The Cat's crate has been opened and Seussian magic has turned the house inside out. You'll encounter all the wacky characters from the movie as you race to restore order to the house before Mom comes home. The Cat has his amazing umbrella, floating moves, and other tricks up his sleeve to help you through the 16 levels of pandemonium.",https://www.pricecharting.com/game/gameboy-advance/the-cat-in-the-hat,2,383,144,2
gameboy-advance,The Cheetah Girls,2006-09-12,Everyone,Disney,Unkown,Action & Adventure,712725002510,10473,Unkown,https://www.pricecharting.com/game/gameboy-advance/the-cheetah-girls,2,91,586,2
gameboy-advance,The Hobbit,2003-11-11,Everyone,Sierra Entertainment,Saffire,Action & Adventure,020626716024,2630,"Set in the mythical world of Middle-earth, The Hobbit is an introductory tale to the Lord of the Rings trilogy. You control Bilbo Baggins as he travels from his peaceful Hobbit hole in Hobbiton into the dark and harrowing Mirkwood forest and finally to the Lonely Mountain, the home of Smaug the dragon. During your journey, you will acquire items, knowledge, and courage to face the most terrifying of enemies. Come face-to-face with elves, trolls, orcs, spiders, and wolves. It's up to you to lead the quest that started it all.",https://www.pricecharting.com/game/gameboy-advance/the-hobbit,2,297,458,2
